url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/synapse-analytics/backuprestore/restore-sql-pool,Restore a dedicated SQL pool,Restore an existing dedicated SQL pool - Azure Synapse Analytics,Restore dedicated SQL pools in Azure Synapse,How-to guide for restoring an existing dedicated SQL pool.,"In this article, you learn how to restore an existing dedicated SQL pool in Azure Synapse Analytics using Azure portal, Synapse Studio, and PowerShell. This article applies to both restores and geo-restores. Note This guidance is for dedicated SQL pools in Azure Synapse workspaces only. For standalone dedicated SQL pools (formerly SQL DW), seeRestore an existing dedicated SQL pool (formerly SQL DW).",2024-01-23T08:00:00.000Z,how-to,deployment,0.7,True,"Covers restoring and geo-restoring dedicated SQL pools via portal, Studio, and PowerShell; restore behavior and options are product-specific deployment/operations knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/backuprestore/restore-sql-pool-from-deleted-workspace,Restore a SQL pool from a deleted workspace,Restore a dedicated SQL pool from a dropped workspace - Azure Synapse Analytics,,How-to guide for restoring a dedicated SQL pool from a dropped workspace.,"In this article, you learn how to restore a dedicated SQL pool in Azure Synapse Analytics after an accidental drop of a workspace using PowerShell. Note This guidance is for dedicated SQL pools in Azure Synapse workspaces only. For standalone dedicated SQL pools (formerly SQL DW), follow guidanceRestore sql pool from deleted server.",2024-07-29T22:06:00.000Z,how-to,,0.4,False,"How-to restore a dedicated SQL pool from a dropped workspace using PowerShell; primarily a procedural recovery guide without product-specific limits, configuration tables, or error-code-based troubleshooting.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/backuprestore/sqlpool-create-restore-point,Create restore points,Create a user defined restore point for a dedicated SQL pool - Azure Synapse Analytics,Create user-defined restore points in Synapse SQL pool,Learn how to use the Azure portal to create a user-defined restore point for dedicated SQL pool in Azure Synapse Analytics.,"In this article, you'll learn to create a new user-defined restore point for a dedicated SQL pool in Azure Synapse Analytics by using the Azure portal.",2024-01-23T23:04:00.000Z,how-to,deployment,0.6,True,"How-to for creating restore points in dedicated SQL pool; while portal-driven, restore points are part of backup/restore deployment lifecycle and often include product-specific constraints or timing behavior.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/catalog-and-governance/how-to-access-secured-purview-account,Access a secured Microsoft Purview account,Access a secured Microsoft Purview account - Azure Synapse Analytics,Securely access firewall-protected Purview from Synapse,Learn about how to access a a firewall protected Microsoft Purview account through private endpoints from Synapse,This article describes how to access a secured Microsoft Purview account from Azure Synapse Analytics for different integration scenarios.,2022-08-23T22:02:00.000Z,how-to,security,0.7,True,"Describes accessing a secured Purview account via private endpoints; such content typically includes specific network/security settings, endpoint configuration, and possibly required roles, fitting security configuration patterns.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/catalog-and-governance/how-to-discover-connect-analyze-azure-purview,"Discover, connect and explore data in Synapse using Microsoft Purview","Discover, connect, and explore data in Synapse using Microsoft Purview - Azure Synapse Analytics",,"Guide on how to discover data, connect them and explore them in Synapse","In this document, you will learn the type of interactions that you can perform when registering a Microsoft Purview Account into Synapse.",2022-08-14T11:04:00.000Z,how-to,,0.3,False,Focuses on types of interactions when Purview is registered in Synapse; appears conceptual/usage-oriented without detailed configuration parameters or error mappings.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/catalog-and-governance/quickstart-connect-azure-purview,Connect a Microsoft Purview Account,Connect Synapse workspace to Microsoft Purview - Azure Synapse Analytics,,Connect a Synapse workspace to a Microsoft Purview account.,"In this quickstart, you will register a Microsoft Purview Account to a Synapse workspace. That connection allows you to discover Microsoft Purview assets, interact with them through Synapse capabilities, and push lineage information to Microsoft Purview. You can perform the following tasks in Synapse:",2022-08-23T17:34:00.000Z,quickstart,,0.35,False,"Quickstart for connecting Synapse to Purview; summary suggests high-level registration steps without detailed configuration tables, limits, or security role breakdowns.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/cicd/continuous-integration-delivery,Continuous integration and delivery,Continuous integration & delivery in Azure Synapse Analytics - Azure Synapse Analytics,Set up CI/CD for Azure Synapse workspaces,Learn how to use continuous integration and continuous delivery (CI/CD) to deploy changes between environments in an Azure Synapse Analytics workspace.,"Continuous integration (CI) is the process of automating the build and testing of code every time a team member commits a change to version control. Continuous delivery (CD) is the process of building, testing, configuring, and deploying from multiple testing or staging environments to a production environment. In an Azure Synapse Analytics workspace, CI/CD moves all entities from one environment (development, test, production) to another environment. Promoting your workspace to another workspac",2024-11-06T08:00:00.000Z,how-to,deployment,0.75,True,"CI/CD article for Synapse workspaces typically includes environment promotion behavior, supported deployment artifacts, and Synapse-specific deployment constraints and patterns, which are expert deployment knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/cicd/source-control,Source control,Source control in Synapse Studio - Azure Synapse Analytics,Configure Git source control for Synapse Studio,Learn how to configure source control in Azure Synapse Studio. This guide includes best practices and troubleshooting steps.,"By default, Synapse Studio authors directly against the Synapse service. If you have a need for collaboration using Git for source control, Synapse Studio allows you to associate your workspace with a Git repository, Azure DevOps, or GitHub. This article outlines how to configure and work in a Synapse workspace with git repository enabled. And we also highlight some best practices and a troubleshooting guide. Note To use GitHub in Azure Gov and Microsoft Azure operated by 21Vianet, you can bring",2024-11-15T08:00:00.000Z,how-to,best-practices,0.75,True,"Article explicitly includes best practices and troubleshooting for Git integration with Synapse, likely covering workspace association patterns, branch strategies, and product-specific gotchas (e.g., publish model, live vs. Git mode).",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/concepts-data-flow-overview,Data Flow,Data flows - Azure Synapse Analytics,,An overview of data flows in Azure Synapse Analytics,"Data flows are visually designed data transformations in Azure Synapse Analytics. Data flows allow data engineers to develop data transformation logic without writing code. The resulting data flows are executed as activities within Azure Synapse Analytics pipelines that use scaled-out Apache Spark clusters. Data flow activities can be operationalized using existing Azure Synapse Analytics scheduling, control, flow, and monitoring capabilities. Data flows provide an entirely visual experience wit",2024-12-11T08:00:00.000Z,concept-article,,0.2,False,"Data flows article is an overview of visually designed transformations; summary does not show specific numeric limits, configuration tables, or decision matrices.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/data-integration/concepts-data-factory-differences,Differences from Azure Data Factory,Differences from Azure Data Factory - Azure Synapse Analytics,Compare Synapse data integration features with Azure Data Factory,Learn how the data integration capabilities of Azure Synapse Analytics differ from those of Azure Data Factory,"In Azure Synapse Analytics, the data integration capabilities such as Synapse pipelines and data flows are based upon those of Azure Data Factory. For more information, seewhat is Azure Data Factory. Check below table for features availability: Get started with data integration in your Synapse workspace by learning how toingest data into an Azure Data Lake Storage gen2 account.",2025-02-14T23:44:00.000Z,concept-article,decision-making,0.7,True,Explicitly a differences page with a feature availability table; helps decide between Synapse and Data Factory based on concrete capability comparisons.,unchanged
