url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason
https://learn.microsoft.com/en-us/azure/notification-hubs/android-sdk,Send push notifications to all registrations,Send push notifications to Android using Azure Notification Hubs and Firebase SDK version 1.0.0-preview1,Integrate Notification Hubs with Android using FCM SDK 1.0.0-preview1,"In this tutorial, you learn how to use Azure Notification Hubs and Google Firebase Cloud Messaging to send push notifications to Android devices (version 1.0.0-preview1).","This tutorial shows how to use Azure Notification Hubs and the updated version of the Firebase Cloud Messaging (FCM) SDK (version 1.0.0-preview1) to send push notifications to an Android application. In this tutorial, you create a blank Android app that receives push notifications using Firebase Cloud Messaging (FCM). Important As of June 2024, FCM legacy APIs are longer supported and are retired. To avoid any disruption in your push notification service, you mustmigrate to the FCM v1 protocolas",2025-05-01T08:00:00.000Z,tutorial,integrations,0.7,True,"Android + FCM v1.0.0-preview1 tutorial; contains SDK-specific initialization, configuration parameters, and payload formats unique to this integration version."
https://learn.microsoft.com/en-us/azure/notification-hubs/browser-push,Send browser push notifications,Send browser (web push) notifications with Azure Notification Hubs,,Learn about support for browser push notifications in Azure Notification Hubs.,"This article describes how to send browser push notifications to single users using Azure Notification Hubs. At a high level, the process is: Set credentials: Create registrations and installations. Send push notifications:",2025-05-01T08:00:00.000Z,article,,0.3,False,"High-level description of browser push flow; likely a how-to/tutorial without detailed configuration tables, limits, or troubleshooting mappings."
https://learn.microsoft.com/en-us/azure/notification-hubs/change-pricing-tier,Change pricing tier,Change pricing tier of Notification Hubs namespace,Choose and change Notification Hubs pricing tiers,Learn how to change the pricing tier of an Azure Notification Hubs namespace.,"Notification Hubs is offered in three tiers:free,basic, andstandard. This article shows you how to change the pricing tier for an Azure Notification Hubs namespace.",2020-08-04T17:01:00.000Z,article,decision-making,0.65,True,"Although focused on how to change tiers, it references free, basic, and standard tiers; such pages typically include or link to tier capabilities and constraints, aiding SKU selection and thus decision-making."
https://learn.microsoft.com/en-us/azure/notification-hubs/configure-apple-push-notification-service,Configure Apple Push Notification Service settings,Configure Apple Push Notification Service in Azure Notification Hubs,Configure APNS settings in Azure Notification Hubs,Learn how to configure an Azure notification hub with Apple Push Notification Service (APNS) settings.,This article shows you how to configure Apple Push Notification Service (APNS) settings for an Azure notification hub by using the Azure portal.,2020-06-23T11:10:00.000Z,article,configuration,0.78,True,"APNS configuration article will list specific hub settings (certificate or token fields, key IDs, team IDs, bundle IDs) and portal configuration options unique to Notification Hubs."
https://learn.microsoft.com/en-us/azure/notification-hubs/configure-baidu-cloud-push,Configure Baidu Cloud Push,Configure Baidu Cloud Push in Azure Notification Hubs,Configure Baidu Cloud Push in Azure Notification Hubs,Learn how to configure Baidu settings for an Azure notification hub.,This article shows you how to configure Baidu Cloud Push settings for an Azure notification hub by using the Azure portal. Important This tutorial is deprecated.,2020-03-23T23:19:00.000Z,article,configuration,0.7,True,"Describes Baidu-specific configuration fields (API keys, secret keys, channel IDs) within Notification Hubs; these are concrete configuration parameters despite the tutorial being deprecated."
https://learn.microsoft.com/en-us/azure/notification-hubs/configure-google-firebase-cloud-messaging,Configure Google Firebase Cloud Messaging settings,Configure Google Firebase Cloud Messaging in Azure Notification Hubs,Configure FCM v1 settings in Azure Notification Hubs,Learn how to configure an Azure notification hub with Google Firebase Cloud Messaging settings.,"This article shows you how to configure Google Firebase Cloud Messaging (FCM) settings for an Azure notification hub using the Azure portal. Important As of June 2024, FCM legacy APIs will no longer be supported and will be retired. To avoid any disruption in your push notification service, you mustmigrate to the FCM v1 protocolas soon as possible.",2024-05-08T22:08:00.000Z,article,configuration,0.8,True,"FCM configuration article includes specific portal fields (project number, server key, JSON credentials) and migration notes from legacy to v1 protocol, which are product-specific configuration details."
https://learn.microsoft.com/en-us/azure/notification-hubs/configure-microsoft-push-notification-service,Configure Microsoft Push Notification Service,Configure Microsoft Push Notification Service in Azure Notification Hubs,Configure MPNS settings in Azure Notification Hubs (deprecated),Learn how to configure Microsoft Push Notification Service settings for an Azure notification hub.,Note Microsoft Push Notification Service (MPNS) has been deprecated and is no longer supported. This article shows you how to configure Microsoft Push Notification Service (MPNS) settings for an Azure notification hub by using the Azure portal.,2021-08-23T22:07:00.000Z,article,configuration,0.7,True,"Even though deprecated, the article describes specific MPNS-related configuration fields and values in the Notification Hubs portal, which are product-specific settings."
https://learn.microsoft.com/en-us/azure/notification-hubs/configure-notification-hub-portal-pns-settings,Configure a notification hub,Set up push notifications in Azure Notification Hubs,Configure PNS settings for Azure Notification Hubs,Learn how to set up Azure Notification Hubs in the Azure portal by using platform notification system (PNS) settings.,"Azure Notification Hubs provides a push engine that's easy to use and that scales out. Use Notification Hubs to send notifications to any platform (iOS, Android, Windows) and from any back end (cloud or on-premises). For more information, seeWhat is Azure Notification Hubs?. In this quickstart, you use the platform notification system (PNS) settings in Notification Hubs to set up push notifications on multiple platforms. The quickstart shows you the steps to take when you use the Azure portal.Go",2025-05-02T17:17:00.000Z,quickstart,configuration,0.7,True,"Focuses on platform notification system settings in the portal. Likely includes specific setting names, credential fields, and allowed values for APNS/FCM/WNS, which are product-specific configuration details."
https://learn.microsoft.com/en-us/azure/notification-hubs/configure-windows-push-notification-service,Configure Windows Push Notification Service,Configure Windows Push Notification Service in Azure Notification Hubs,Configure WNS settings in Azure Notification Hubs,Learn how to configure Windows Push Notification Service settings for an Azure notification hub.,This article shows how to configure Windows Notification Service (WNS) settings for an Azure notification hub by using the Azure portal.,2020-08-04T22:02:00.000Z,article,configuration,0.75,True,"WNS configuration requires specific application SID, secret, and hub-side settings; these are concrete configuration parameters unique to this service."
https://learn.microsoft.com/en-us/azure/notification-hubs/create-notification-hub-azure-cli,Create notification hub - Azure CLI,Quickstart - Create an Azure notification hub using the Azure CLI,,"In this tutorial, you learn how to create an Azure notification hub using the Azure CLI.","Azure Notification Hubs provide an easy-to-use and scaled-out push engine that allows you to send notifications to any platform (iOS, Android, Windows, Kindle, Baidu, etc.) from any backend (cloud or on-premises). For more information about the service, seeWhat is Azure Notification Hubs?. In this quickstart, you create a notification hub using the Azure CLI. The first section gives you steps to create a Notification Hubs namespace. The second section gives you steps to create a notification hub",2023-01-13T18:04:00.000Z,quickstart,,0.3,False,"CLI quickstart to create a hub; mostly basic commands and flow, not a comprehensive configuration reference or limits/quotas guide."
https://learn.microsoft.com/en-us/azure/notification-hubs/create-notification-hub-bicep,Create notification hub - Bicep,Create an Azure notification hub using Bicep,Deploy Azure Notification Hubs using Bicep templates,Learn how to create an Azure notification hub using Bicep.,"Azure Notification Hubs provides an easy-to-use and scaled-out push engine that enables you to send notifications to any platform (iOS, Android, Windows, Kindle, etc.) from any backend (cloud or on-premises). For more information about the service, seeWhat is Azure Notification Hubs. Bicepis a domain-specific language (DSL) that uses declarative syntax to deploy Azure resources. It provides concise syntax, reliable type safety, and support for code reuse. Bicep offers the best authoring experien",2023-03-10T00:00:00.000Z,quickstart,deployment,0.6,True,"Bicep-based deployment article likely includes resource type definitions and properties specific to Notification Hubs. While a quickstart, it exposes product-specific deployment schema and parameters, fitting deployment patterns more than generic tutorials."
https://learn.microsoft.com/en-us/azure/notification-hubs/create-notification-hub-portal,Create notification hub - Azure portal,Create an Azure notification hub using the Azure portal,,Learn how to create an Azure notification hub using the Azure portal.,"Azure Notification Hubs provide an easy-to-use and scaled-out push engine that allows you to send notifications to any platform (iOS, Android, Windows, Kindle, Baidu, etc.) from any backend (cloud or on-premises). For more information about the service, seeWhat is Azure Notification Hubs?. In this quickstart, you create a notification hub in the Azure portal. The first section gives you steps to create a Notification Hubs namespace and a hub in that namespace. The second section gives you steps ",2025-05-01T08:00:00.000Z,quickstart,,0.3,False,Quickstart for creating a hub via portal; primarily step-by-step UI instructions without detailed configuration parameter tables or limits.
https://learn.microsoft.com/en-us/azure/notification-hubs/create-notification-hub-template,Create notification hub - Template,Create an Azure notification hub using Azure Resource Manager template,Deploy Azure Notification Hubs with ARM templates,Learn how to create an Azure notification hub by using an Azure Resource Manager template (ARM template).,"Azure Notification Hubs provides an easy-to-use and scaled-out push engine that enables you to send notifications to any platform (iOS, Android, Windows, Kindle, etc.) from any backend (cloud or on-premises). For more information about the service, seeWhat is Azure Notification Hubs. AnAzure Resource Manager templateis a JavaScript Object Notation (JSON) file that defines the infrastructure and configuration for your project. The template uses declarative syntax. You describe your intended deplo",2023-03-10T00:00:00.000Z,quickstart,deployment,0.7,True,"ARM template article defines Notification Hubs resources and configuration in JSON. This is product-specific deployment knowledge (resource types, properties) that goes beyond generic deployment commands."
https://learn.microsoft.com/en-us/azure/notification-hubs/create-notification-hub-terraform,Create notification hub - Terraform,Quickstart: Create an Azure notification hub using Terraform,Provision Azure Notification Hubs using Terraform,"In this article, you create an Azure notification hub using Terraform","This article uses Terraform to create an Azure Notification Hubs namespace and a notification hub. The name of each resource is randomly generated to avoid naming conflicts. Azure Notification Hubs provides an easy-to-use and scaled-out push engine that enables you to send notifications to any platform (iOS, Android, Windows, Kindle, etc.) from any backend (cloud or on-premises). For more information about the service, seeWhat is Azure Notification Hubs. Terraformenables the definition, preview,",2024-02-23T05:40:00.000Z,quickstart,deployment,0.65,True,"Terraform article includes resource blocks and arguments specific to Notification Hubs, representing deployment configuration patterns for this service rather than generic Terraform usage."
https://learn.microsoft.com/en-us/azure/notification-hubs/encrypt-at-rest,Data encryption at rest,Azure Notification Hubs encryption for data at rest,Configure and interpret data-at-rest encryption in Hubs,Learn how data is encrypted at rest in Azure Notification Hubs.,"Azure Notification Hubs uses Transparent Data Encryption (TDE) to automatically encrypt customer keys and data stored in databases. Azure
Notification Hubs encryption protects customer's data to help you to meet organizational security and compliance commitments.",2022-04-20T11:06:00.000Z,conceptual,security,0.7,True,Explains how Notification Hubs uses TDE and how customer data/keys are stored and protected; this is product-specific security behavior beyond generic encryption theory.
https://learn.microsoft.com/en-us/azure/notification-hubs/eu-data-boundary,EU Data Boundary,EU Data Boundary compliance in Azure Notification Hubs,Understand EU data boundary for Notification Hubs,Learn about the EU data boundary capabilities of Azure Notification Hubs.,,2023-02-02T18:05:00.000Z,conceptual,security,0.7,True,"EU data boundary compliance pages typically include product-specific data residency, processing locations, and compliance behaviors that are not generic security concepts and are unique to this service."
https://learn.microsoft.com/en-us/azure/notification-hubs/export-modify-registrations-bulk,Export and import registrations in bulk,Export and import Azure Notification Hubs registrations in bulk,Bulk export and import Notification Hubs registrations,"Learn how to use Notification Hubs bulk support to perform a large number of operations on a notification hub, or to export all registrations.","There are scenarios in which it is required to create or modify large numbers of registrations in a notification hub. Some of these scenarios are tag updates following batch computations, or migrating an existing push implementation to use Azure Notification Hubs. This article explains how to perform a large number of operations on a notification hub, or to export all registrations, in bulk. NOTE:Bulk import/export is only available for the 'standard' pricing tier",2023-02-15T12:17:00.000Z,article,limits-quotas,0.7,True,Contains a tier-specific constraint: bulk import/export is only available for the Standard pricing tier. This is a concrete capability limit tied to a specific SKU.
https://learn.microsoft.com/en-us/azure/notification-hubs/firebase-migration-rest,FCM migration using REST API and Azure portal,Azure Notification Hubs and the Google Firebase Cloud Messaging (FCM) migration using REST API and the Azure portal,Use REST and portal to configure FCM v1 in Hubs,Describes how Azure Notification Hubs addresses the Google GCM to FCM migration using REST APIs.,"This article describes the core capabilities for the integration of Azure Notification Hubs with Firebase Cloud Messaging (FCM) v1. As a reminder, Google stopped supporting FCM legacy HTTP on June 20, 2024, so you must migrate your applications and notification payloads to the new format. Important As of June 2024, FCM legacy APIs are longer supported and are retired. To avoid any disruption in your push notification service, you mustmigrate to the FCM v1 protocol.",2025-05-02T17:17:00.000Z,article,integrations,0.8,True,"REST/portal migration doc necessarily details REST parameters, JSON payload structures, and configuration fields for FCM v1 within Notification Hubs, which are product-specific integration details."
https://learn.microsoft.com/en-us/azure/notification-hubs/firebase-migration-sdk,FCM migration using Azure SDKs,Azure Notification Hubs and the Google Firebase Cloud Messaging (FCM) Migration Using SDKs,Migrate to FCM v1 using Azure Notification Hubs SDKs,Learn how Azure Notification Hubs addresses the Google Cloud Messaging (GCM) to FCM migration using the Azure SDKs.,"Google deprecated the Firebase Cloud Messaging (FCM) legacy API in July 2024. This section describes the steps to migrate from FCM legacy to FCM v1 using the Azure SDKs. Important As of June 2024, FCM legacy APIs are longer supported and are retired. To avoid any disruption in your push notification service, you mustmigrate to the FCM v1 protocolas soon as possible.",2025-05-02T17:17:00.000Z,article,integrations,0.8,True,"SDK migration guidance includes concrete SDK methods, parameter names, and usage patterns for FCM v1 with Notification Hubs, which are specific coding patterns."
https://learn.microsoft.com/en-us/azure/notification-hubs/firebase-migration-update-sdk,Updating ANH with FCMv1 Credentials,Updating Azure notification hub with FCMv1 credentials,Update Notification Hubs with FCM v1 credentials via SDK,Describes how Azure Notification Hubs can be updated using FCMv1 credentials,This guide explains how to update an Azure notification hub with FCMv1 credentials using the Azure Management SDK for .NET. This is essential for enabling push notifications to Android devices via Firebase Cloud Messaging (FCMv1).,2024-09-17T11:16:00.000Z,article,integrations,0.75,True,"Explains how to update hub credentials using Azure Management SDK for .NET, including specific API calls and parameter usage, which are product-specific integration/configuration patterns."
https://learn.microsoft.com/en-us/azure/notification-hubs/ios-sdk-current,Initial configuration to receive push notification from Azure Notification Hubs,Send push notifications to iOS using Azure Notification Hubs and the iOS SDK version 3.0.0 preview 1,Send iOS push notifications using Notification Hubs iOS SDK 3.0.0-preview1,"In this tutorial, you learn how to use Azure Notification Hubs and the Apple Push Notification service to send push notifications to iOS devices (version 3.0.0-preview1).","This tutorial shows you how to use Azure Notification Hubs to send push notifications to an iOS application, using the Azure Notification Hubs SDK for Apple. This tutorial covers the following steps: You can download the complete code for this tutorialfrom GitHub.",2021-02-17T01:25:00.000Z,tutorial,integrations,0.7,True,"Versioned iOS SDK tutorial; includes SDK-specific APIs, initialization, and configuration patterns unique to Notification Hubs iOS SDK 3.0.0-preview1."
