url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason
https://learn.microsoft.com/en-us/azure/role-based-access-control/best-practices,Best practices,Best practices for Azure RBAC,Apply best practices for secure Azure RBAC usage,Best practices for using Azure role-based access control (Azure RBAC).,This article describes some best practices for using Azure role-based access control (Azure RBAC). These best practices are derived from our experience with Azure RBAC and the experiences of customers like yourself.,2025-03-30T08:00:00.000Z,conceptual,best-practices,0.7,True,"Explicit best-practices article; likely includes concrete RBAC recommendations (use groups not users, least privilege, specific role choices, gotchas around subscription-level roles) that are product-specific guidance."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles,Built-in roles,Azure built-in roles - Azure RBAC,Use Azure built-in RBAC roles for secure access control,"This article describes the Azure built-in roles for Azure role-based access control (Azure RBAC). It lists Actions, NotActions, DataActions, and NotDataActions.","Azure role-based access control (Azure RBAC)has several Azure built-in roles that you can assign to users, groups, service principals, and managed identities. Role assignments are the way you control access to Azure resources. If the built-in roles don't meet the specific needs of your organization, you can create your ownAzure custom roles. For information about how to assign roles, seeSteps to assign an Azure role. This article lists the Azure built-in roles. If you are looking for administrat",2026-01-03T06:11:00.000Z,generated-reference,security,0.95,True,"Lists all Azure built-in roles with their exact Actions, NotActions, DataActions, and NotDataActions—detailed RBAC permission scopes that are product-specific security configuration knowledge."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/ai-machine-learning,AI + machine learning,Azure built-in roles for AI + machine learning - Azure RBAC,Secure AI and machine learning resources with RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the AI + machine learning category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the AI + machine learning category.,2026-01-03T06:11:00.000Z,generated-reference,security,0.95,True,"AI + machine learning-category built-in roles list precise permission scopes, which are product-specific security settings."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/analytics,Analytics,Azure built-in roles for Analytics - Azure RBAC,Use analytics-focused Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the Analytics category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the Analytics category.,2025-12-31T08:00:00.000Z,generated-reference,security,0.95,True,Analytics-category built-in roles with full Actions/DataActions definitions are detailed security configuration data.
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/compute,Compute,Azure built-in roles for Compute - Azure RBAC,Assign compute-focused Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the Compute category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the Compute category.,2025-12-31T08:00:00.000Z,generated-reference,security,0.95,True,"Contains compute-category built-in roles with exact Actions/NotActions/DataActions, representing detailed security permission definitions."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/containers,Containers,Azure built-in roles for Containers - Azure RBAC,Manage container access using Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the Containers category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the Containers category.,2026-01-03T06:11:00.000Z,generated-reference,security,0.95,True,"Containers-category built-in roles list exact Actions/NotActions/DataActions, which are detailed RBAC security settings."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/databases,Databases,Azure built-in roles for Databases - Azure RBAC,Grant database permissions with Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the Databases category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the Databases category.,2025-12-31T08:00:00.000Z,generated-reference,security,0.95,True,Databases-category built-in roles and their permission lists are specific RBAC security configuration details.
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/devops,DevOps,Azure built-in roles for DevOps - Azure RBAC,Apply DevOps Azure built-in RBAC roles for pipelines,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the DevOps category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the DevOps category.,2026-01-03T06:11:00.000Z,generated-reference,security,0.95,True,"DevOps-category built-in roles list exact Actions/NotActions/DataActions, representing detailed, product-specific security configuration knowledge."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/general,General,Azure built-in roles for General - Azure RBAC,Use general-purpose Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the General category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the General category.,2025-12-31T08:00:00.000Z,generated-reference,security,0.95,True,"Lists general-category built-in roles and their detailed permission scopes, which are product-specific RBAC security settings."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/hybrid-multicloud,Hybrid + multicloud,Azure built-in roles for Hybrid + multicloud - Azure RBAC,Use hybrid and multicloud built-in roles in Azure,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the Hybrid + multicloud category (Azure Stack HCI). It lists Actions, NotActions, DataActions, and NotDa",This article lists the Azure built-in roles in the Hybrid + multicloud category (Azure Stack HCI).,2025-12-31T08:00:00.000Z,generated-reference,security,0.9,True,"Lists Azure Stack HCI / Hybrid + multicloud built-in roles and their Actions/NotActions/DataActions, which are detailed RBAC security settings."
