url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason
https://learn.microsoft.com/en-us/azure/role-based-access-control/best-practices,Best practices,Best practices for Azure RBAC,Apply best practices for secure Azure RBAC usage,Best practices for using Azure role-based access control (Azure RBAC).,This article describes some best practices for using Azure role-based access control (Azure RBAC). These best practices are derived from our experience with Azure RBAC and the experiences of customers like yourself.,2025-03-30T08:00:00.000Z,conceptual,best-practices,0.85,True,"Explicit best-practices article with DO/DON'T guidance for Azure RBAC, including product-specific recommendations such as least-privilege role selection and scope usage."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles,Built-in roles,Azure built-in roles - Azure RBAC,Use Azure built-in RBAC roles and permissions,"This article describes the Azure built-in roles for Azure role-based access control (Azure RBAC). It lists Actions, NotActions, DataActions, and NotDataActions.","Azure role-based access control (Azure RBAC)has several Azure built-in roles that you can assign to users, groups, service principals, and managed identities. Role assignments are the way you control access to Azure resources. If the built-in roles don't meet the specific needs of your organization, you can create your ownAzure custom roles. For information about how to assign roles, seeSteps to assign an Azure role. This article lists the Azure built-in roles. If you are looking for administrat",2026-01-03T06:11:00.000Z,generated-reference,security,0.95,True,Lists all Azure built-in roles with their Actions/NotActions/DataActions. This is core RBAC configuration data (role names and permission scopes) that is product-specific security configuration.
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/ai-machine-learning,AI + machine learning,Azure built-in roles for AI + machine learning - Azure RBAC,Secure AI and ML workloads with Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the AI + machine learning category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the AI + machine learning category.,2026-01-03T06:11:00.000Z,generated-reference,security,0.95,True,"AI + machine learning-category built-in roles define precise permission scopes, which are product-specific RBAC role definitions used in security configuration."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/analytics,Analytics,Azure built-in roles for Analytics - Azure RBAC,Control analytics resources with Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the Analytics category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the Analytics category.,2025-12-31T08:00:00.000Z,generated-reference,security,0.95,True,"Analytics-category built-in roles enumerate Actions/NotActions/DataActions, providing detailed RBAC security configuration for analytics services."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/compute,Compute,Azure built-in roles for Compute - Azure RBAC,Assign compute-focused Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the Compute category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the Compute category.,2025-12-31T08:00:00.000Z,generated-reference,security,0.95,True,"Lists compute-category built-in roles and their Actions/DataActions. These are concrete RBAC role definitions and permission scopes, which are product-specific security settings."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/containers,Containers,Azure built-in roles for Containers - Azure RBAC,Secure container workloads with Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the Containers category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the Containers category.,2026-01-03T06:11:00.000Z,generated-reference,security,0.95,True,"Container-category built-in roles list exact Actions/DataActions, which are RBAC role names and permission scopes used for security and access control."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/databases,Databases,Azure built-in roles for Databases - Azure RBAC,Grant database access using Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the Databases category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the Databases category.,2025-12-31T08:00:00.000Z,generated-reference,security,0.95,True,Database-category built-in roles and their permission lists are specific RBAC configuration details (role names and scopes) for securing database resources.
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/devops,DevOps,Azure built-in roles for DevOps - Azure RBAC,Grant DevOps permissions with Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the DevOps category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the DevOps category.,2026-01-03T06:11:00.000Z,generated-reference,security,0.95,True,"DevOps-category built-in roles list exact Actions/NotActions/DataActions, which are product-specific RBAC role definitions and permission scopes used for secure DevOps access."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/general,General,Azure built-in roles for General - Azure RBAC,Use general-purpose Azure built-in RBAC roles,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the General category. It lists Actions, NotActions, DataActions, and NotDataActions.",This article lists the Azure built-in roles in the General category.,2025-12-31T08:00:00.000Z,generated-reference,security,0.95,True,"Provides detailed definitions of general-category built-in roles and their permission sets, which are specific RBAC role names and scopes used for security configuration."
https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles/hybrid-multicloud,Hybrid + multicloud,Azure built-in roles for Hybrid + multicloud - Azure RBAC,Use hybrid and multicloud RBAC roles for Azure Stack HCI,"This article lists the Azure built-in roles for Azure role-based access control (Azure RBAC) in the Hybrid + multicloud category (Azure Stack HCI). It lists Actions, NotActions, DataActions, and NotDa",This article lists the Azure built-in roles in the Hybrid + multicloud category (Azure Stack HCI).,2025-12-31T08:00:00.000Z,generated-reference,security,0.9,True,"Lists Azure RBAC built-in roles for Hybrid + multicloud (Azure Stack HCI) including their permission operations, which are specific RBAC role definitions and scopes."
