url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/backup/about-azure-vm-restore,About Azure VM restore,About the Azure Virtual Machine restore process - Azure Backup,,Learn how the Azure Backup service restores Azure virtual machines,This article describes how theAzure Backup servicerestores Azure virtual machines (VMs). There are many restore options. Let's discuss the various scenarios they support.,2025-10-13T08:00:00.000Z,overview,,0.4,False,"Conceptual explanation of restore options and scenarios; likely high-level process description without detailed numeric limits, config tables, or error-code mappings.",unchanged
https://learn.microsoft.com/en-us/azure/backup/about-restore-microsoft-azure-recovery-services,Restore,Restore options with Microsoft Azure Recovery Services (MARS) agent - Azure Backup,Use MARS agent restore options for Azure Backup,Learn about the restore options available with the Microsoft Azure Recovery Services (MARS) agent.,"This article describes the restore options available with the Microsoft Azure Recovery Services (MARS) agent, including how to recover data in various scenarios to ensure business continuity. You learn about Windows Server System State backups restore, recovery of all files in a volume, specific files and folders restore using PowerShell, and using Instant Restore for quick access to individual files. The article also covers Cross Region Restore, which enables recovery from a secondary Azure reg",2025-09-24T11:10:00.000Z,overview,configuration,0.65,True,"Describes concrete restore modes (system state, full volume, file-level, PowerShell, Instant Restore, Cross Region Restore) with product-specific behaviors and steps that go beyond generic backup concepts.",unchanged
https://learn.microsoft.com/en-us/azure/backup/active-directory-backup-restore,Active Directory domain controllers,Back up and restore Active Directory using Azure Backup - Azure Backup,Back up and restore Active Directory with Azure Backup,Learn how to back up and restore Active Directory domain controllers for Azure VM and on-premises servers using Azure Backup.,"This article describes how to back up and restore Active Directory domain controllers using Azure Backup, either running on Azure virtual machines (VMs) or on-premises servers. You can use the recommended procedures to protect your Active Directory environment and recover domain controllers during corruption, compromise, or disaster. For guidance on choosing the right restore scenario for your needs, seethe Active Directory Forest Recovery Guide. Note This article doesn't discuss restoring items",2025-12-02T23:11:00.000Z,how-to,best-practices,0.7,True,"The article describes 'recommended procedures' to protect AD domain controllers and recover them in corruption/compromise scenarios. Such guidance for AD backup/restore with Azure Backup is product- and workload-specific, often including concrete steps, ordering, and gotchas unique to AD DCs, which aligns with best-practices expert knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/backup/aks-backup-faq,FAQ-Azure Backup for AKS,Frequently asked questions about Azure Backup for Azure Kubernetes Service - Azure Backup,Resolve common questions about AKS backups with Azure Backup,Get answers to frequently asked questions about Azure Backup for Azure Kubernetes Service,"This article answers frequently asked questions about Azure Backup for Azure Kubernetes Service. For more information on theAzure Backup for AKSregion availability, supported scenarios, and limitations, see thesupport matrix.",2025-07-18T17:15:00Z,faq,troubleshooting,0.68,True,"FAQ for Azure Backup for AKS provides specific explanations of supported behaviors, limitations, and how to handle common backup/restore scenarios. This is practical, product-specific troubleshooting-style knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/backup/archive-tier-support,Overview,Azure Backup - Archive tier overview - Azure Backup,,Learn about Archive tier support for Azure Backup.,"Customers rely on Azure Backup to store backup data including their Long-Term Retention (LTR) backup data as per the retention needs defined by the organization's compliance rules. In most cases, the older backup data is rarely accessed and is only stored for compliance needs. Azure Backup supports backup of Long-Term Retention points in the archive tier, in addition to Snapshots and the Standard tier.",2025-12-16T18:11:00.000Z,overview,,0.4,False,"High-level overview of Archive tier support; summary does not indicate concrete limits, configuration tables, or decision matrices—likely conceptual/marketing in nature.",unchanged
https://learn.microsoft.com/en-us/azure/backup/automation-backup,Overview,Automation in Azure Backup - Azure Backup,,Provides a summary of automation capabilities offered by Azure Backup.,"Efficient automation is essential as the Azure environment grows to include a wide range of workloads. Automating key backup tasks, such as configuring protection for new resources, monitoring backup health, and responding to issues, help you consistently meet your backup objectives while minimizing manual effort and errors. Azure Backup supports automation for most backup operations through various programmatic methods. This article outlines the automation tools available in Azure Backup and pr",2026-01-30T08:00:00.000Z,how-to,,0.1,False,"Described as a summary of automation capabilities for Azure Backup; no indication of specific numeric limits, configuration tables, error codes, or product-specific parameters. Appears to be conceptual/overview content.",unchanged
https://learn.microsoft.com/en-us/azure/backup/azure-backup-architecture-for-sap-hana-backup,Architecture,Azure Backup architecture for SAP HANA Backup - Azure Backup,Understand Azure Backup architecture for SAP HANA,Learn about Azure Backup architecture for SAP HANA backup.,Azure Backup serviceallows you to back up data from SAP HANA databases in an application in consistent manner. This article describes the Azure Backup architecture components and processes.,2026-01-09T08:00:00.000Z,overview,architecture-patterns,0.8,True,"Explicitly describes architecture components and processes for SAP HANA backup with Azure Backup, which is a workload-specific architecture pattern.",unchanged
https://learn.microsoft.com/en-us/azure/backup/azure-backup-glossary,Glossary of terms,Azure Backup glossary - Azure Backup,,This article defines terms helpful for use with Azure Backup.,This glossary of terms can be helpful when using Azure Backup. Note,2024-12-30T08:00:00.000Z,reference,,0.0,False,"Glossary of terms; definitional content without configuration, limits, or troubleshooting mappings.",unchanged
https://learn.microsoft.com/en-us/azure/backup/azure-backup-pricing,Pricing calculator,Azure Backup pricing - Azure Backup,Estimate and plan Azure Backup costs by workload,Learn how to estimate your costs for budgeting Azure Backup pricing.,"This article describes how to estimate and understand the costs associated with using Azure Backup. You learn about the available pricing tools, key parameters that affect backup costs, and how to use the Azure Backup pricing estimator to budget for different workloads and scenarios. To learn about Azure Backup pricing, visit theAzure Backup pricing page.",2025-09-19T11:11:00.000Z,how-to,decision-making,0.65,True,"Pricing guidance for Azure Backup typically includes workload-based cost drivers, estimator usage, and scenario-based recommendations, which support cost-related decision making between options and configurations.",unchanged
https://learn.microsoft.com/en-us/azure/backup/azure-data-lake-storage-backup-configure-quickstart-arm-bicep,Configure Azure Data Lake Storage vaulted backup using ARM/ Bicep template,Quickstart - Configure vaulted backup for Azure Data Lake Storage using ARM or Bicep template - Azure Backup,Configure Azure Data Lake Storage vaulted backup via ARM/Bicep,Learn how to configure vaulted backup for Azure Data Lake Storage using ARM or Bicep template.,This quickstart describes how to configurevaulted backup for Azure Data Lake Storageusing an Azure Resource Manager (ARM) template.,2025-11-07T10:32:00.000Z,tutorial,configuration,0.7,True,"ARM/Bicep template article will define resource types and properties for configuring vaulted backup for Data Lake Storage, including policy and vault configuration parameters, matching the configuration sub-skill definition.",unchanged
